"label","text"
"phishing","Account holder, we detected unusual activity on your account. To authenticate access, please update your information. Your account may be restricted until you recover it.

Keywords: breach compromised authenticate

IT Desk,
Jamie Wong"
"legitimate","Subject: Team lunch planning

Thanks for attending the workshop. Here are the links to references and the slide deck.

Appreciate your feedback on this draft.

Best,
Riley Garcia"
"phishing","Attention, this is the government accounts team. There are security concerns on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a restriction.

Keywords: microsoft time-sensitive american express

Support Desk,
Jamie Patel"
"legitimate","Subject: Classroom logistics

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Let me know if the timing works for you.

Best,
Casey Patel"
"phishing","Notice, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: change password, sign in, password, access code, log in

Regards,
Taylor Khan"
"phishing","Dear user, congratulations! You are the winner of a refund. To collect your payment of £2,500, please provide your account number to process the sum. This deal is limited time.

Keywords: commission transfer social security number price loan

IT Desk,
Avery Kim"
"phishing","Hi there, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: backup codes, access code, password

IT Desk,
Casey Brown"
"phishing","Account holder, this is the legal security team. There are policy violations on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a suspension.

Keywords: state norton

IT Desk,
Riley Brown"
"phishing","Hi there, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: sign in, activation code, security code, login, personal information, passcode

Compliance Team,
Taylor Kim"
"phishing","Dear customer, this is the attorney security team. There are security violations on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a hold.

Keywords: wells fargo president google

Account Services,
Jamie Kim"
"phishing","Dear user, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: firewall, upgrade, system administrator, repair, antivirus, network admin

Sincerely,
Avery Nguyen"
"legitimate","Subject: Project update

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides for review.

Thanks for reviewing the document.

Best,
Cameron Brown"
"legitimate","Subject: Welcome aboard

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Feel free to add notes before we meet.

Best,
Alex Khan"
"legitimate","Subject: Welcome aboard

Sharing the revised documentation with examples. The new endpoints are described in section two.

Feel free to add notes before we meet.

Best,
Alex Kim"
"phishing","Attention, final warning. Failure to respond will block your account. Immediate action is required to avoid fine. Your case will be referred to court if unresolved.

Keywords: court criminal

Regards,
Avery Garcia"
"legitimate","Subject: Performance feedback

Sharing the revised documentation with examples. The endpoints are described in section two.

Thanks for reviewing the document.

Best,
Cameron Nguyen"
"legitimate","Subject: Documentation review

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Feel free to add notes before we meet.

Best,
Taylor Patel"
"phishing","Dear customer, congratulations! You are the selected recipient of a prize. To collect your payment of $10,000, please provide your account number to process the amount. This deal is available today only.

Keywords: collect deposit bitcoin amount sale

Security Team,
Jamie Kim"
"phishing","Account holder, congratulations! You are the selected recipient of a prize. To redeem your payment of £2,500, please provide your routing number to process the sum. This offer is available today only.

Keywords: jackpot lottery commission routing number cost

Regards,
Jamie Khan"
"legitimate","Subject: Lab availability

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Appreciate your feedback on this draft.

Best,
Avery Kim"
"phishing","Hi there, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: remembered you mentioning, understand these, might understand

Compliance Team,
Jordan Lee"
"legitimate","Subject: Conference registration

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Appreciate your feedback on this draft.

Best,
Avery Khan"
"phishing","Notice, final warning. Failure to respond will freeze your account. Immediate action is required to avoid legal action. Your case will be referred to prosecution if unresolved.

Keywords: close confiscate limit freeze

Security Team,
Alex Wong"
"legitimate","Subject: Research discussion

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

I'll share the slides later today.

Best,
Alex Garcia"
"legitimate","Subject: Documentation review

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Let me know if the timing works for you.

Best,
Casey Garcia"
"phishing","Attention, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: system generated, secret, link

Sincerely,
Alex Khan"
"legitimate","Subject: Documentation review

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides for review.

Feel free to add notes before we meet.

Best,
Taylor Patel"
"phishing","Dear user, this is the security department accounts team. There are security concerns on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a suspension.

Keywords: hr citibank norton account

Compliance Team,
Taylor Patel"
"legitimate","Subject: Office maintenance

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Appreciate your feedback on this draft.

Best,
Cameron Brown"
"legitimate","Subject: Budget planning

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Appreciate your feedback on this draft.

Best,
Jamie Patel"
"legitimate","Subject: Lab availability

Hi team, sharing the latest notes from today's sync. Next steps are attached in the document. Let me know your thoughts.

Feel free to add notes before we meet.

Best,
Taylor Martinez"
"phishing","Attention, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: recovery key, two factor, login, verification code, account, reset

IT Desk,
Cameron Nguyen"
"legitimate","Subject: Classroom logistics

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Appreciate your feedback on this draft.

Best,
Taylor Martinez"
"phishing","Notice, congratulations! You are the selected recipient of a prize. To collect your payment of €5,000, please provide your routing number to process the sum. This offer is limited time.

Keywords: transfer wire

Risk Operations,
Casey Wong"
"phishing","Attention, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: understand these, trust building, international issues

Security Team,
Cameron Brown"
"phishing","Attention, your profile has been locked. Use the secure link to update password and restore access. Enter your username and password to continue.

Keywords: personal information reset two factor username pin

Regards,
Jamie Brown"
"legitimate","Subject: Lab booking confirmation

Sharing the revised documentation with examples. The endpoints are described in section two.

I'll share the slides later today.

Best,
Avery Nguyen"
"phishing","Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: share, private, install, sensitive, do not reply, update

Security Team,
Jordan Khan"
"legitimate","Subject: Performance feedback

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Appreciate your feedback on this draft.

Best,
Alex Patel"
"phishing","Dear customer, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: personal story, children's hospital, ran into, unusual, understand these, emergency loan

IT Desk,
Alex Kim"
"phishing","Account holder, final warning. Failure to respond will seize your account. Immediate action is required to avoid legal action. Your case will be referred to prosecution if unresolved.

Keywords: restrict penalty

Compliance Team,
Taylor Nguyen"
"phishing","Attention, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: personal story, replacement cards, but, trust building, understand these, unexpected situation

IT Desk,
Cameron Wong"
"phishing","Hello, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: username, log in, backup codes

Sincerely,
Alex Wong"
"legitimate","Subject: Lab booking confirmation

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

I'll share the slides later today.

Best,
Casey Khan"
"phishing","Account holder, we detected unusual activity on your account. To restore access, please update your information. Your account may be locked until you reactivate it.

Keywords: identity theft frozen

Risk Operations,
Jordan Nguyen"
"phishing","Hello, your login has been locked. Use the secure link to reset password and restore access. Enter your username and password to continue.

Keywords: security settings 2fa access code

Security Team,
Jordan Singh"
"legitimate","Subject: Welcome aboard

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Thanks for reviewing the document.

Best,
Jamie Martinez"
"phishing","Account holder, final warning. Failure to respond will restrict your account. Immediate action is required to avoid fine. Your case will be referred to prosecution if unresolved.

Keywords: breach jail confiscate legal action desist

IT Desk,
Taylor Garcia"
"legitimate","Subject: Classroom logistics

Hi team, sharing the latest notes from today's sync. Next steps are attached in the document. Let me know your thoughts.

Appreciate your feedback on this draft.

Best,
Sam Lee"
"phishing","Notice, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: backup codes, account, login, username, verification code, two factor

Account Services,
Cameron Garcia"
"legitimate","Subject: Schedule confirmation

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

I'll share the slides later today.

Best,
Morgan Brown"
"phishing","Notice, this is the account services compliance team. There are security violations on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a suspension.

Keywords: instagram visa president legal customs

Risk Operations,
Riley Lee"
"phishing","Dear customer, your login has been locked. Use the secure link to reset password and restore access. Enter your verification code to continue.

Keywords: recovery key security code log in preferences

Support Desk,
Alex Garcia"
"phishing","Dear customer, your account has been locked. Use the secure link to verify your username and restore access. Enter your 2FA code to continue.

Keywords: log in forgot password security settings

Risk Operations,
Jordan Lee"
"phishing","Dear customer, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: emergency loan, medical conference, replacement cards, transfer back

Sincerely,
Casey Brown"
"phishing","Dear user, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: redirect, alert, attachment, update, install

Security Team,
Casey Khan"
"legitimate","Subject: Office maintenance

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

Appreciate your feedback on this draft.

Best,
Riley Garcia"
"phishing","Account holder, this is the irs compliance team. There are security concerns on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a restriction.

Keywords: cia whatsapp apple official paypal

Compliance Team,
Alex Kim"
"legitimate","Subject: Onboarding checklist

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Appreciate your feedback on this draft.

Best,
Alex Garcia"
"phishing","Hi there, your login has been locked. Use the secure link to reset password and restore access. Enter your username and password to continue.

Keywords: backup codes settings profile pin

Regards,
Morgan Patel"
"phishing","Dear user, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: problem, database, support team, maintenance, spyware, fix

Support Desk,
Jordan Khan"
"phishing","Attention, this is the treasury accounts team. There are security concerns on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a suspension.

Keywords: attorney facebook

Security Team,
Casey Martinez"
"legitimate","Subject: Training session notes

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Let me know if the timing works for you.

Best,
Avery Martinez"
"phishing","Hi there, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: payment verification, children's hospital, personal story

IT Desk,
Riley Wong"
"legitimate","Subject: Weekly status report

Hi team, sharing the latest notes from today's sync. Next steps are attached in the document. Let me know your thoughts.

Let me know if the timing works for you.

Best,
Sam Martinez"
"phishing","Dear user, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: understand these, personal story, sudden emergency, emergency loan, children's hospital, unusual

Support Desk,
Taylor Nguyen"
"phishing","Notice, your profile has been locked. Use the secure link to reset password and restore access. Enter your 2FA code to continue.

Keywords: backup codes profile

Risk Operations,
Alex Garcia"
"legitimate","Subject: Conference registration

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Appreciate your feedback on this draft.

Best,
Taylor Brown"
"legitimate","Subject: Lab booking confirmation

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

I'll share the slides later today.

Best,
Casey Wong"
"phishing","Dear customer, we detected unusual activity on your account. To restore access, please confirm your information. Your account may be temporarily on hold until you reactivate it.

Keywords: suspend unauthorized reactivate

Sincerely,
Jamie Wong"
"phishing","Hello, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: syria, unexpected situation, zelle, africa, iraq, cards

Support Desk,
Alex Lee"
"legitimate","Subject: Weekly status report

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Let me know if the timing works for you.

Best,
Riley Singh"
"legitimate","Subject: Lab booking confirmation

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Appreciate your feedback on this draft.

Best,
Alex Nguyen"
"phishing","Hello, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: account, username, login

Support Desk,
Alex Brown"
"phishing","Notice, final warning. Failure to respond will terminate your account. Immediate action is required to avoid legal action. Your case will be referred to court if unresolved.

Keywords: freeze fine

Account Services,
Riley Nguyen"
"legitimate","Subject: Classroom logistics

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

I'll share the slides later today.

Best,
Jamie Singh"
"legitimate","Subject: Lab booking confirmation

Thanks for attending the workshop. Here are links to references and the slide deck.

Thanks for reviewing the document.

Best,
Avery Wong"
"phishing","Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: transfer back, businessman, conference, traveling

Security Team,
Avery Wong"
"legitimate","Subject: Meeting follow-up

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Thanks for reviewing the document.

Best,
Casey Garcia"
"phishing","Dear customer, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: go to, update, install, tell friends, no-reply, do not reply

Regards,
Alex Kim"
"phishing","Notice, congratulations! You are the winner of a reward. To claim your gift of £2,500, please provide your credit card to process the sum. This deal is limited time.

Keywords: credit card bitcoin profit loan

Support Desk,
Avery Kim"
"phishing","Hello, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: secret, private, forward, share, system generated, do not reply

IT Desk,
Riley Martinez"
"legitimate","Subject: Classroom logistics

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Let me know if the timing works for you.

Best,
Morgan Brown"
"phishing","Hi there, this is the state accounts team. There are security concerns on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a hold.

Keywords: whatsapp adobe security

IT Desk,
Casey Garcia"
"phishing","Dear customer, this is the state accounts team. There are security concerns on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a suspension.

Keywords: irs cia ebay zoom

Security Team,
Riley Lee"
"legitimate","Subject: Budget planning

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

Let me know if the timing works for you.

Best,
Morgan Wong"
"phishing","Dear customer, this is the microsoft compliance team. There are policy concerns on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a suspension.

Keywords: medicare medicaid account ceo lawyer

Risk Operations,
Jordan Lee"
"legitimate","Subject: Schedule confirmation

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides for review.

Let me know if the timing works for you.

Best,
Sam Martinez"
"phishing","Hi there, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: hotel, cards, traveling, traveler, emergency, hospital

Security Team,
Riley Brown"
"phishing","Attention, final warning. Failure to respond will terminate your account. Immediate action is required to avoid fine. Your case will be referred to prosecution if unresolved.

Keywords: prison limit consequences cancel immediate action

Compliance Team,
Jordan Khan"
"legitimate","Subject: Networking event details

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Feel free to add notes before we meet.

Best,
Morgan Singh"
"phishing","Dear user, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: system generated, private, spread

IT Desk,
Jamie Brown"
"legitimate","Subject: Lab availability

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides for review.

Appreciate your feedback on this draft.

Best,
Sam Patel"
"phishing","Hello, this is the immigration accounts team. There are security violations on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a restriction.

Keywords: department bank of america official administration

IT Desk,
Alex Singh"
"phishing","Dear customer, this is the court accounts team. There are security concerns on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a suspension.

Keywords: director confidential linkedin

Support Desk,
Morgan Singh"
"legitimate","Subject: Budget planning

Thanks for attending the workshop. Here are links to references and the slide deck.

Thanks for reviewing the document.

Best,
Jamie Singh"
"phishing","Notice, your profile has been restricted. Use the secure link to reset password and restore access. Enter your username and password to continue.

Keywords: forgot password password

Security Team,
Sam Martinez"
"legitimate","Subject: Meeting follow-up

Thanks for attending the workshop. Here are links to references and the slide deck.

Thanks for reviewing the document.

Best,
Morgan Khan"
"phishing","Dear customer, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: limited offer, expires midnight, expires soon, last chance, limited time

Account Services,
Jamie Wong"
"legitimate","Subject: Schedule confirmation

Thanks for attending the workshop. Here are links to references and the slide deck.

Let me know if the timing works for you.

Best,
Alex Kim"
"legitimate","Subject: Schedule confirmation

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

Appreciate your feedback on this draft.

Best,
Jordan Brown"
"legitimate","Subject: Meeting follow-up

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Feel free to add notes before we meet.

Best,
Avery Kim"
"legitimate","Subject: Training session notes

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Feel free to add notes before we meet.

Best,
Alex Lee"
"phishing","Hi there, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: today only, immediate, act now, ends soon, asap

Security Team,
Jordan Kim"
"phishing","Dear customer, this is the legal security team. There are security concerns on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a hold.

Keywords: apple visa policy

Security Team,
Morgan Brown"
"legitimate","Subject: Meeting follow-up

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Appreciate your feedback on this draft.

Best,
Avery Garcia"
"legitimate","Subject: Classroom logistics

Sharing the revised documentation with examples. The new endpoints are described in section two.

Feel free to add notes before we meet.

Best,
Riley Patel"
"phishing","Dear customer, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: contract, honest, international issues, unexpected situation, syria, payment verification

Sincerely,
Sam Nguyen"
"legitimate","Subject: Invoice confirmation

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Let me know if the timing works for you.

Best,
Casey Singh"
"legitimate","Subject: Networking event details

Thanks for attending the workshop. Here are the links to references and the slide deck.

Appreciate your feedback on this draft.

Best,
Jordan Martinez"
"legitimate","Subject: Research discussion

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

I'll share the slides later today.

Best,
Cameron Wong"
"phishing","Attention, your login has been locked. Use the secure link to update password and restore access. Enter your verification code to continue.

Keywords: security settings update password backup codes

Regards,
Casey Kim"
"phishing","Notice, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: authentication, account, change password, password, log in, 2fa

Sincerely,
Jordan Patel"
"legitimate","Subject: Team lunch planning

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Thanks for reviewing the document.

Best,
Cameron Patel"
"phishing","Attention, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: don't wait, immediate, 24 hours, act now

Security Team,
Taylor Patel"
"legitimate","Subject: Project update

Sharing the revised documentation with examples. The endpoints are described in section two.

Appreciate your feedback on this draft.

Best,
Jordan Kim"
"phishing","Hello, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: security question, password, 2fa, log in

IT Desk,
Riley Lee"
"legitimate","Subject: Classroom logistics

Thanks for attending the workshop. Here are the links to references and the slide deck.

Feel free to add notes before we meet.

Best,
Avery Khan"
"legitimate","Subject: Conference registration

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides for review.

Feel free to add notes before we meet.

Best,
Cameron Kim"
"phishing","Notice, your profile has been restricted. Use the secure link to update password and restore access. Enter your username and password to continue.

Keywords: access code update password recovery key

Compliance Team,
Avery Patel"
"legitimate","Subject: Training session notes

Thanks for attending the workshop. Here are the links to references and the slide deck.

Let me know if the timing works for you.

Best,
Riley Martinez"
"legitimate","Subject: Budget planning

Sharing the revised documentation with examples. The new endpoints are described in section two.

Thanks for reviewing the document.

Best,
Morgan Wong"
"phishing","Account holder, congratulations! You are the selected recipient of a reward. To redeem your gift of $1,200, please provide your routing number to process the total. This deal is limited time.

Keywords: offer refund money

Sincerely,
Taylor Martinez"
"phishing","Notice, we detected a security alert on your account. To restore access, please confirm your information. Your account may be restricted until you recover it.

Keywords: recover expired

IT Desk,
Avery Wong"
"phishing","Notice, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: confidential, noreply, secret, classified, visit, download

IT Desk,
Alex Kim"
"legitimate","Subject: Performance feedback

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Let me know if the timing works for you.

Best,
Taylor Singh"
"phishing","Hello, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: sign in, verification code, password

IT Desk,
Morgan Patel"
"phishing","Attention, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: delete after reading, confidential, go to

IT Desk,
Morgan Wong"
"legitimate","Subject: Classroom logistics

Sharing the revised documentation with examples. The endpoints are described in section two.

Let me know if the timing works for you.

Best,
Avery Lee"
"legitimate","Subject: Lab booking confirmation

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Appreciate your feedback on this draft.

Best,
Cameron Kim"
"legitimate","Subject: Documentation review

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Appreciate your feedback on this draft.

Best,
Jordan Nguyen"
"phishing","Dear customer, we detected a login attempt on your account. To restore access, please validate your information. Your account may be locked until you recover it.

Keywords: fraud alert violation reactivate access denied

Security Team,
Casey Patel"
"phishing","Hello, congratulations! You are the winner of a refund. To redeem your payment of $10,000, please provide your routing number to process the amount. This offer is available today only.

Keywords: euros redeem claim total

Account Services,
Avery Wong"
"phishing","Hi there, congratulations! You are the winner of a refund. To redeem your gift of ₹80,000, please provide your routing number to process the total. This deal is available today only.

Keywords: investment routing number money medical treatment

Support Desk,
Taylor Garcia"
"legitimate","Subject: Conference registration

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Thanks for reviewing the document.

Best,
Jordan Nguyen"
"legitimate","Subject: Performance feedback

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

I'll share the slides later today.

Best,
Sam Singh"
"phishing","Hi there, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: error, infection, customer service, database, it department, repair

IT Desk,
Jordan Khan"
"phishing","Hi there, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: tech support, antivirus, help desk

Account Services,
Morgan Patel"
"phishing","Hi there, your account has been restricted. Use the secure link to verify your username and restore access. Enter your verification code to continue.

Keywords: activation code security code

Risk Operations,
Avery Nguyen"
"legitimate","Subject: Research discussion

Sharing the revised documentation with examples. The endpoints are described in section two.

Thanks for reviewing the document.

Best,
Jamie Kim"
"legitimate","Subject: Workshop recap

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

Feel free to add notes before we meet.

Best,
Avery Martinez"
"phishing","Hello, this is the treasury accounts team. There are security violations on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a restriction.

Keywords: apple lawyer customs violations

Account Services,
Riley Nguyen"
"legitimate","Subject: Training session notes

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Feel free to add notes before we meet.

Best,
Alex Garcia"
"legitimate","Subject: Team lunch planning

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

Feel free to add notes before we meet.

Best,
Sam Nguyen"
"phishing","Hello, final warning. Failure to respond will seize your account. Immediate action is required to avoid fine. Your case will be referred to prosecution if unresolved.

Keywords: lawsuit close action required cease terminate

Regards,
Taylor Martinez"
"phishing","Attention, congratulations! You are the selected recipient of a refund. To claim your gift of $10,000, please provide your routing number to process the total. This offer is available today only.

Keywords: 10000 deal thousand lottery

Sincerely,
Avery Brown"
"legitimate","Subject: Performance feedback

Sharing the revised documentation with examples. The new endpoints are described in section two.

I'll share the slides later today.

Best,
Avery Martinez"
"phishing","Hello, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: forward, notice, warning, download, private, system generated

Regards,
Casey Brown"
"legitimate","Subject: Budget planning

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Feel free to add notes before we meet.

Best,
Morgan Martinez"
"phishing","Notice, congratulations! You are the winner of a reward. To redeem your gift of €5,000, please provide your credit card to process the sum. This offer is limited time.

Keywords: contest sale

Security Team,
Riley Patel"
"legitimate","Subject: Weekly status report

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Feel free to add notes before we meet.

Best,
Cameron Brown"
"phishing","Hello, your account has been locked. Use the secure link to verify your username and restore access. Enter your verification code to continue.

Keywords: sign in password preferences reset

Risk Operations,
Jordan Martinez"
"phishing","Dear customer, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: password, 2fa, two factor, passcode

IT Desk,
Sam Kim"
"legitimate","Subject: Meeting follow-up

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Thanks for reviewing the document.

Best,
Taylor Wong"
"phishing","Dear customer, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: transfer back, but, ran into

Compliance Team,
Cameron Garcia"
"phishing","Notice, this is the state compliance team. There are policy concerns on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a suspension.

Keywords: telegram visa

Support Desk,
Morgan Kim"
"phishing","Notice, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: single, business trip, syria

Account Services,
Avery Nguyen"
"phishing","Hello, we detected a security alert on your account. To restore access, please update your information. Your account may be temporarily on hold until you recover it.

Keywords: malware detected temporary hold

IT Desk,
Casey Singh"
"legitimate","Subject: Office maintenance

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Feel free to add notes before we meet.

Best,
Sam Garcia"
"phishing","Account holder, we detected a security alert on your account. To verify access, please validate your information. Your account may be locked until you reactivate it.

Keywords: breach login attempt violation suspended security alert

Sincerely,
Jamie Patel"
"legitimate","Subject: Onboarding checklist

Sharing the revised documentation with examples. The new endpoints are described in section two.

Feel free to add notes before we meet.

Best,
Casey Kim"
